"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth"
"101",2020-06-29,2,73,26969306,230.527966646833,816.97347566253,843.577914206864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2020-06-30,2,60,26969306,199.298311353823,1016.27178701635,1016.27178701635,498932.161,997864.322,997864.322,4495783.3102,1998425.5746,7991005.3678,7492073.2068,6491511.9542,997864.322,498932.161,997864.322,1499493.4136,2996289.8966,6993141.0458,5186197.5438,3171590.3856,17980436.3102,17214508.0198,19509595.9604,11138323.378,13198778.3564,8605905.5446,8034156.2574,13484653,16480942.8966,5992579.7932,498932.161,498932.161,0,0,0,574446.2178,5164622.099,10329244.198,10903690.4158,0,2295087.9406,2869534.1584,9180351.7624,12624332.1386,12486788.678,5992579.7932,2996289.8966,997864.322,4994715.4712,5992579.7932,7991005.3678,3495222.0576,2996289.8966,10787722.4,8988869.6898,5393861.2,1798852.7102,498932.161,997864.322,997864.322,4495783.3102,1998425.5746,7991005.3678,7492073.2068,6491511.9542,997864.322,498932.161,997864.322,1499493.4136,2996289.8966,6993141.0458,5186197.5438,3171590.3856,17214508.0198,19509595.9604,11138323.378,13198778.3564,8605905.5446,8034156.2574,13484653,16480942.8966,5992579.7932,498932.161,0,0,0,574446.2178,5164622.099,10329244.198,10903690.4158,0,2295087.9406,2869534.1584,9180351.7624,12624332.1386,12486788.678,5992579.7932,2996289.8966,997864.322,4994715.4712,5992579.7932,7991005.3678,3495222.0576
"103",2020-07-01,0,76,26969306,0,890.346898032851,1016.27178701635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2020-07-02,2,89,26969306,214.478499980435,1045.94684122644,1230.75028699679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2020-07-03,2,100,26969306,235.068276213095,1267.1055962401,1465.81856320988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2020-07-04,2,109,26969306,239.102649510424,1360.22972570309,1704.92121272031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2020-07-05,3,216,26969306,475.137636330581,1735.87604809674,2180.05884905089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2020-07-06,0,0,26969306,0,1707.98206098943,2180.05884905089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2020-07-07,4,522,26969306,715.01936425855,2311.98349530222,2769.15332432594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2020-07-08,0,222,26969306,222.940292194464,2534.92378749668,2933.21505973355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2020-07-09,0,101,26969306,0,2534.92378749668,2919.30553853411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2020-07-10,0,209,26969306,0,2531.57299648821,2773.32701848669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2020-07-11,1,361,26969306,58.4093197777738,2359.45434961915,2732.24502432753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2020-07-12,0,435,26969306,359.311794495864,2519.46783276119,3063.66283171608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2020-07-13,1,289,26969306,148.495428663591,2667.96326142478,3101.14033043391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2020-07-14,2,213,26969306,177.326513227596,2630.81127467194,3278.46684366151,854927.0002,854927.0002,854927.0002,7583768.8472,2610628.8208,5900884.1528,7163047.6736,4147879.2628,4212605.5972,3044834.6474,1305314.4104,2567477.9312,2529720.9028,5477466.0486,8298455.4562,2489266.9438,26969306,9129110.081,16181583.6,7052473.519,10534210.9236,2106302.7986,2073939.6314,9129110.081,19501505.1686,4147879.2628,1245981.9372,415327.3124,0,1658612.319,871108.5838,1305314.4104,2610628.8208,11310926.9364,10874024.1792,854927.0002,1283738.9656,5137652.793,10701420.6208,8988869.6898,12446334.719,9957067.7752,1245981.9372,830654.6248,4978533.8876,5393861.2,6639843.1372,8713782.7686,1712550.931,9134503.9422,9134503.9422,6089669.2948,2610628.8208,854927.0002,854927.0002,854927.0002,7583768.8472,2610628.8208,5900884.1528,7163047.6736,4147879.2628,4212605.5972,3044834.6474,1305314.4104,2567477.9312,2529720.9028,5477466.0486,8298455.4562,2489266.9438,9129110.081,16181583.6,7052473.519,10534210.9236,2106302.7986,2073939.6314,9129110.081,19501505.1686,4147879.2628,1245981.9372,0,1658612.319,871108.5838,1305314.4104,2610628.8208,11310926.9364,10874024.1792,854927.0002,1283738.9656,5137652.793,10701420.6208,8988869.6898,12446334.719,9957067.7752,1245981.9372,830654.6248,4978533.8876,5393861.2,6639843.1372,8713782.7686
"117",2020-07-15,2,263,26969306,201.899227439225,2597.64222589807,3480.36607110073,539386.12,539386.12,1618158.36,4315088.96,1078772.24,9708950.16,5933247.32,5933247.32,2157544.48,2696930.6,1078772.24,1078772.24,2157544.48,4315088.96,5933247.32,2200695.3696,26969306,10458696.8668,17260355.84,6604783.0394,8090791.8,1650521.5272,3853913.8274,6472633.44,18339128.08,5933247.32,1078772.24,0,0,1078772.24,0,1100347.6848,5504435.3546,7154956.8818,13209566.0788,550173.8424,550173.8424,4404087.6698,7705130.7242,13759739.9212,14563425.24,5933247.32,3236316.72,1618158.36,6472633.44,6472633.44,6472633.44,5933247.32,3775702.84,12049885.9208,6885263.8218,3443980.3762,4590175.8812,539386.12,539386.12,1618158.36,4315088.96,1078772.24,9708950.16,5933247.32,5933247.32,2157544.48,2696930.6,1078772.24,1078772.24,2157544.48,4315088.96,5933247.32,2200695.3696,10458696.8668,17260355.84,6604783.0394,8090791.8,1650521.5272,3853913.8274,6472633.44,18339128.08,5933247.32,1078772.24,0,1078772.24,0,1100347.6848,5504435.3546,7154956.8818,13209566.0788,550173.8424,550173.8424,4404087.6698,7705130.7242,13759739.9212,14563425.24,5933247.32,3236316.72,1618158.36,6472633.44,6472633.44,6472633.44,5933247.32
"118",2020-07-16,4,262,26969306,447.870689802304,2806.41026618995,3924.88596989456,1057196.7952,1057196.7952,2114393.5904,3702885.7138,2114393.5904,8298455.4562,7931672.8946,5704008.219,3702885.7138,2642991.988,2114393.5904,2642991.988,3702885.7138,8460271.2922,12163157.006,3702885.7138,19264175.2758,10903690.4158,14344973.8614,4590175.8812,8605905.5446,2295087.9406,1720641.7228,9355652.2514,17114721.5876,5186197.5438,1038318.281,0,0,1038318.281,585233.9402,0,8206759.8158,7036291.9354,11138323.378,574446.2178,1720641.7228,5739068.3168,5164622.099,13770527.6436,12966842.3248,7780644.781,2073939.6314,1038318.281,4147879.2628,5186197.5438,8298455.4562,6224515.8248,5186197.5438,7621525.8756,7621525.8756,7621525.8756,4104728.3732,1057196.7952,1057196.7952,2114393.5904,3702885.7138,2114393.5904,8298455.4562,7931672.8946,5704008.219,3702885.7138,2642991.988,2114393.5904,2642991.988,3702885.7138,8460271.2922,12163157.006,3702885.7138,10903690.4158,14344973.8614,4590175.8812,8605905.5446,2295087.9406,1720641.7228,9355652.2514,17114721.5876,5186197.5438,1038318.281,0,1038318.281,585233.9402,0,8206759.8158,7036291.9354,11138323.378,574446.2178,1720641.7228,5739068.3168,5164622.099,13770527.6436,12966842.3248,7780644.781,2073939.6314,1038318.281,4147879.2628,5186197.5438,8298455.4562,6224515.8248
"119",2020-07-17,10,484,26969306,1462.89287761244,3794.16550747181,5157.25088086017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2020-07-18,1,378,26969306,130.755796216698,3924.92130368851,5088.70836572305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2020-07-19,1,382,26969306,106.807613510098,3316.70955294006,5195.51597923314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2020-07-20,4,200,26969306,282.196883249713,3375.96614399531,5263.23436250242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2020-07-21,3,104,26969306,29.7446031286772,3405.71074712399,5057.910689418,1526462.7196,1526462.7196,2036182.603,4579388.1588,1016742.8362,7125290.6452,6615570.7618,6105850.8784,4579388.1588,2543205.5558,1016742.8362,3052925.4392,3562645.3226,5596130.995,11704678.804,5288680.9066,13484653,13484653,15102811.36,4315088.96,8090791.8,2696930.6,2157544.48,7931672.8946,20353735.2382,1526462.7196,1016742.8362,509719.8834,0,2543205.5558,1057196.7952,1057196.7952,4760082.509,10577361.8132,9517468.0874,1057196.7952,0,3702885.7138,8460271.2922,13748952.1988,15774347.0794,5596130.995,1526462.7196,1526462.7196,7125290.6452,5596130.995,6105850.8784,6615570.7618,4579388.1588,9708950.16,6472633.44,5933247.32,4854475.08,1526462.7196,1526462.7196,2036182.603,4579388.1588,1016742.8362,7125290.6452,6615570.7618,6105850.8784,4579388.1588,2543205.5558,1016742.8362,3052925.4392,3562645.3226,5596130.995,11704678.804,5288680.9066,13484653,15102811.36,4315088.96,8090791.8,2696930.6,2157544.48,7931672.8946,20353735.2382,1526462.7196,1016742.8362,0,2543205.5558,1057196.7952,1057196.7952,4760082.509,10577361.8132,9517468.0874,1057196.7952,0,3702885.7138,8460271.2922,13748952.1988,15774347.0794,5596130.995,1526462.7196,1526462.7196,7125290.6452,5596130.995,6105850.8784,6615570.7618
"124",2020-07-22,3,395,26969306,340.587674323649,3746.29842144763,5159.39571423123,0,0,550173.8424,1650521.5272,550173.8424,7705130.7242,6604783.0394,4404087.6698,1650521.5272,1650521.5272,2200695.3696,1618158.36,4404087.6698,6054609.197,8090791.8,3775702.84,7705130.7242,11327108.52,17260355.84,4404087.6698,10787722.4,1078772.24,1618158.36,11866494.64,20496672.56,3775702.84,0,539386.12,0,1618158.36,550173.8424,2750869.212,3301043.0544,9355652.2514,11008870.7092,550173.8424,2200695.3696,4404087.6698,9355652.2514,10458696.8668,14563425.24,7012019.56,2696930.6,539386.12,4315088.96,5933247.32,7551405.68,6472633.44,2750869.212,9379924.6268,6448361.0646,5277893.1842,5863127.1244,0,0,550173.8424,1650521.5272,550173.8424,7705130.7242,6604783.0394,4404087.6698,1650521.5272,1650521.5272,2200695.3696,1618158.36,4404087.6698,6054609.197,8090791.8,3775702.84,11327108.52,17260355.84,4404087.6698,10787722.4,1078772.24,1618158.36,11866494.64,20496672.56,3775702.84,0,0,1618158.36,550173.8424,2750869.212,3301043.0544,9355652.2514,11008870.7092,550173.8424,2200695.3696,4404087.6698,9355652.2514,10458696.8668,14563425.24,7012019.56,2696930.6,539386.12,4315088.96,5933247.32,7551405.68,6472633.44
"125",2020-07-23,4,614,26969306,698.358713345839,4386.2478150157,5382.61679124649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2020-07-24,1,219,26969306,0,4026.93602051983,5382.61679124649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2020-07-25,6,360,26969306,429.122146981654,4307.5627388379,5096.71957396959,981682.7384,981682.7384,981682.7384,4903019.8308,498932.161,7492073.2068,8988869.6898,3994154.2186,997864.322,3495222.0576,1499493.4136,1499493.4136,1998425.5746,4903019.8308,8667934.9484,3495222.0576,19264175.2758,11704678.804,17810529.6824,9158776.3176,9158776.3176,1038318.281,1038318.281,8651753.3648,20226979.5,2408359.0258,482750.5774,482750.5774,0,1445554.8016,0,1124620.0602,5056744.875,7866946.5602,12923691.4352,1078772.24,1618158.36,4315088.96,8090791.8,11866494.64,13001902.4226,5296771.6984,962804.2242,3371163.25,8187881.3016,3853913.8274,3853913.8274,8187881.3016,3495222.0576,12405880.76,4854475.08,3775702.84,5933247.32,981682.7384,981682.7384,981682.7384,4903019.8308,498932.161,7492073.2068,8988869.6898,3994154.2186,997864.322,3495222.0576,1499493.4136,1499493.4136,1998425.5746,4903019.8308,8667934.9484,3495222.0576,11704678.804,17810529.6824,9158776.3176,9158776.3176,1038318.281,1038318.281,8651753.3648,20226979.5,2408359.0258,482750.5774,0,1445554.8016,0,1124620.0602,5056744.875,7866946.5602,12923691.4352,1078772.24,1618158.36,4315088.96,8090791.8,11866494.64,13001902.4226,5296771.6984,962804.2242,3371163.25,8187881.3016,3853913.8274,3853913.8274,8187881.3016
"128",2020-07-26,2,125,26969306,0.841662944252676,4131.07788855455,4874.62094471938,498932.161,498932.161,498932.161,5992579.7932,498932.161,7991005.3678,5884702.5692,6105850.8784,1998425.5746,1499493.4136,997864.322,0,2497357.7356,3495222.0576,8336212.4846,4147879.2628,16855816.25,10577361.8132,15863345.7892,6345877.7018,10890205.7628,2073939.6314,0,5596130.995,20593762.0616,2451509.9154,0,0,490841.3692,1960668.5462,539386.12,0,6472633.44,9708950.16,10248336.28,0,1585795.1928,3702885.7138,6345877.7018,15334747.3916,15690742.2308,5393861.2,2451509.9154,490841.3692,8336212.4846,4412178.4616,6375543.9384,4412178.4616,2497357.7356,9905826.0938,7154956.8818,6054609.197,3853913.8274,711501.715905176,750099.8522852,1134597.14605411,5464160.29455795,542760.516356159,7744080.23784058,7516916.23559174,5544200.50560247,2515770.81905443,2451106.36783375,1364783.68682298,4219.5301914411,3189221.29978589,4811962.21224745,8303403.07497547,4162970.4105747,10500094.9105291,16081064.8428179,6099200.19591886,10631751.222214,1964259.53708133,865837.429317968,6439840.15316841,20043871.6409791,2684763.2478498,382708.774754608,490841.369199984,1949477.20182982,404813.362251585,107509.171885027,6120408.95864653,9574209.80581306,10648187.7666707,566467.883953545,1395305.28607672,4027176.13260491,8049128.09315871,15099340.1750476,15343730.5690695,6141977.12985912,1818653.73521334,1076525.56367105,7832785.13350134,4886536.79948586,6270124.2857601,5902391.25630762
"129",2020-07-27,7,429,26969306,796.507556142862,4725.68621725819,5671.12850086224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
