"","shift","correlations","pval","win_size","signal","country"
"1858",15,0.618836802492653,1.23943250338034e-22,201,"pct_anosmia_ageusia","HR"
"1859",11,0.378278353352755,3.0823460232329e-08,201,"pct_eye_pain","HR"
"1860",8,0.4095720475244,1.56601717656178e-09,201,"pct_headache","HR"
"1861",15,0.813718021433985,8.91433699228291e-49,201,"pct_cmnty_sick","HR"
"1862",50,0.856060068592413,3.69735904983206e-49,166,"pct_ever_tested","HR"
"1863",7,0.347353545377522,4.37054556967496e-07,201,"pct_tested_recently","HR"
"1864",54,0.351163062772862,4.30519709580772e-06,162,"pct_grocery_outside_home","HR"
"1865",55,0.343157226188295,7.80877003604098e-06,161,"pct_ate_outside_home","HR"
"1866",15,-0.346561062588844,4.6609302602651e-07,201,"pct_spent_time_with_non_hh","HR"
"1867",9,-0.375361974193861,4.00618111678352e-08,201,"pct_attended_public_event","HR"
"1868",44,0.619998047815238,9.41156069057675e-20,172,"pct_used_public_transit","HR"
"1869",7,-0.500513902042456,3.84831705009597e-14,201,"pct_direct_contact_with_non_hh","HR"
"1870",8,0.752154617475376,6.76810308565376e-38,201,"pct_wear_mask_all_time","HR"
"1871",11,0.768345271415446,1.99316927140221e-40,201,"pct_wear_mask_most_time","HR"
"1872",58,0.508860081654044,7.46032808669939e-12,158,"pct_wear_mask_half_time","HR"
"1873",60,0.466490662488204,7.37811735542683e-10,156,"pct_wear_mask_some_time","HR"
"1874",17,-0.661737175002299,1.93931335103604e-26,199,"pct_wear_mask_none_time","HR"
"1875",54,-0.47821746614981,1.07523285265577e-10,162,"pct_no_public","HR"
"1876",33,0.277259742255482,0.000138810494106003,183,"pct_feel_nervous_all_time","HR"
"1877",11,0.292225389279736,2.56023803428235e-05,201,"pct_feel_nervous_most_time","HR"
"1878",7,0.319324155054816,3.82796027866551e-06,201,"pct_feel_nervous_some_time","HR"
"1879",12,0.356164130224747,2.11218776583854e-07,201,"pct_feel_nervous_little_time","HR"
"1880",8,-0.459719357294632,6.64026933362129e-12,201,"pct_feel_nervous_none_time","HR"
"1881",37,0.365799234199548,4.42652694044643e-07,179,"pct_feel_depressed_all_time","HR"
"1882",8,0.273735650880719,8.42295140993871e-05,201,"pct_feel_depressed_most_time","HR"
"1883",7,0.284186541481321,4.34116300974427e-05,201,"pct_feel_depressed_some_time","HR"
"1884",58,-0.288627346164508,0.000224630019824523,158,"pct_feel_depressed_little_time","HR"
"1885",7,-0.388448060478871,1.21070554734616e-08,201,"pct_feel_depressed_none_time","HR"
"1886",12,0.806312850278374,2.89561157517269e-47,201,"pct_worried_ill_covid19_very","HR"
"1887",14,0.513867939881805,6.11072359489518e-15,201,"pct_worried_ill_covid19_somewhat","HR"
"1888",12,-0.741782389409629,2.24609525241587e-36,201,"pct_worried_ill_covid19_notTooWorried","HR"
"1889",15,-0.680531934741102,1.09429499924186e-28,201,"pct_worried_ill_covid19_notWorried","HR"
"1890",13,0.356512917127257,2.05131574031798e-07,201,"pct_enough_toEat_very_worried","HR"
"1891",12,0.544062040393538,6.99177577938167e-17,201,"pct_enough_toEat_somewhat_worried","HR"
"1892",7,0.469909355630608,1.95381812145426e-12,201,"pct_enough_toEat_notToo_worried","HR"
"1893",17,-0.655983348356881,7.31997584521173e-26,199,"pct_enough_toEat_not_worried","HR"
"1894",11,0.598684263904451,1.43558383885709e-19,187,"pct_chills","HR"
"1895",13,0.408027597897994,8.19005746025214e-07,136,"pct_finances_very_worried","HR"
"1896",7,0.179560808857052,0.0364631479432121,136,"pct_finances_somewhat_worried","HR"
"1897",57,-0.398428505803167,6.36409508386237e-05,94,"pct_finances_notToo_worried","HR"
"1898",20,-0.302046282501619,0.000454543982462527,131,"pct_finances_not_worried","HR"
"1899",35,0.701735894673143,2.6271471542129e-28,181,"pct_fever","HU"
"1900",13,0.885561423008943,1.6009848725747e-68,201,"pct_cough","HU"
"1901",7,0.339695699229265,7.57980399248632e-07,201,"pct_difficulty_breathing","HU"
"1902",21,0.787545063222449,1.18486487015653e-42,195,"pct_stuffy_runny_nose","HU"
"1903",7,0.476378248494459,7.71650948628559e-13,201,"pct_aches_muscle_pain","HU"
"1904",30,0.811363942557231,5.22599560415837e-45,186,"pct_sore_throat","HU"
"1905",8,0.74039782231399,2.37327927811251e-36,201,"pct_chest_pain","HU"
"1906",18,0.68621909359866,4.8307547149001e-29,198,"pct_nausea","HU"
"1907",16,0.695640083205158,2.10407403661745e-30,200,"pct_anosmia_ageusia","HU"
"1908",7,0.654146593269223,4.77511180394038e-26,201,"pct_eye_pain","HU"
"1909",7,0.756497860355775,9.67214464610657e-39,201,"pct_headache","HU"
"1910",23,0.789813492872337,1.2602892610073e-42,193,"pct_cmnty_sick","HU"
"1911",59,0.809905470082228,5.64426378832866e-38,157,"pct_ever_tested","HU"
"1912",7,0.710632927537004,2.27901902316508e-32,201,"pct_tested_recently","HU"
"1913",56,0.28448194606935,0.000254776620586446,160,"pct_worked_outside_home","HU"
"1914",8,-0.438753887787813,6.51703924625077e-11,201,"pct_grocery_outside_home","HU"
"1915",8,-0.634420190934841,3.80155710119856e-24,201,"pct_ate_outside_home","HU"
"1916",7,-0.675538629820584,2.82131354659973e-28,201,"pct_spent_time_with_non_hh","HU"
"1917",7,-0.574639415711753,3.81123159056389e-19,201,"pct_attended_public_event","HU"
"1918",60,0.609082207726027,2.58976707184376e-17,156,"pct_used_public_transit","HU"
"1919",8,-0.676862191686048,2.02483517212577e-28,201,"pct_direct_contact_with_non_hh","HU"
"1920",15,0.743972500827676,7.2482372171275e-37,201,"pct_wear_mask_all_time","HU"
"1921",7,-0.856101784119392,3.04296189610812e-59,201,"pct_wear_mask_most_time","HU"
"1922",7,-0.830414155000759,1.05808721602486e-52,201,"pct_wear_mask_half_time","HU"
"1923",11,-0.821787040528197,9.52323251981252e-51,201,"pct_wear_mask_some_time","HU"
"1924",14,-0.684385057822298,2.97213161836806e-29,201,"pct_wear_mask_none_time","HU"
"1925",59,-0.513197285283964,5.40014865741779e-12,157,"pct_no_public","HU"
"1926",7,0.278002388882962,6.17846480350326e-05,201,"pct_feel_nervous_all_time","HU"
"1927",7,0.461651441192424,4.67409642958327e-12,201,"pct_feel_nervous_most_time","HU"
"1928",7,0.557839397925456,6.45667739027422e-18,201,"pct_feel_nervous_some_time","HU"
"1929",10,0.485544532314455,2.40595108269073e-13,201,"pct_feel_nervous_little_time","HU"
"1930",7,-0.695687347610954,1.48862003754516e-30,201,"pct_feel_nervous_none_time","HU"
"1931",7,0.321551698545446,3.06716099713592e-06,201,"pct_feel_depressed_all_time","HU"
"1932",7,0.517581257089515,3.08194852376389e-15,201,"pct_feel_depressed_most_time","HU"
"1933",8,0.537885595174675,1.52200036699419e-16,201,"pct_feel_depressed_some_time","HU"
"1934",60,-0.477969191955791,2.44511486371158e-10,156,"pct_feel_depressed_little_time","HU"
"1935",7,-0.612549510048423,3.41317373148286e-22,201,"pct_feel_depressed_none_time","HU"
"1936",14,0.823534002980013,3.90549802224297e-51,201,"pct_worried_ill_covid19_very","HU"
"1937",14,-0.397575844205921,4.66070984636628e-09,201,"pct_worried_ill_covid19_somewhat","HU"
"1938",18,-0.826603139659446,4.50160805302481e-51,198,"pct_worried_ill_covid19_notTooWorried","HU"
"1939",8,-0.789000479916598,3.48099372744151e-44,201,"pct_worried_ill_covid19_notWorried","HU"
"1940",53,0.32577628757268,2.07397652502699e-05,163,"pct_enough_toEat_very_worried","HU"
"1941",51,0.258582368685091,0.000768707676694189,165,"pct_enough_toEat_somewhat_worried","HU"
"1942",32,0.632539231545452,4.56465754399847e-22,184,"pct_enough_toEat_notToo_worried","HU"
"1943",60,-0.625185994754759,2.09685020782763e-18,156,"pct_enough_toEat_not_worried","HU"
"1944",11,0.82629442663545,3.0002746737018e-48,187,"pct_chills","HU"
"1945",53,0.308809603739385,0.00187101130809566,98,"pct_finances_very_worried","HU"
"1946",7,0.223741316570053,0.00858288865005801,136,"pct_finances_notToo_worried","HU"
"1947",53,-0.253447251857167,0.0113668478131879,98,"pct_finances_not_worried","HU"
"1948",51,0.355720657351651,2.56029255416182e-06,165,"pct_fever","ID"
"1949",13,-0.374136033900235,3.82572466793357e-08,202,"pct_cough","ID"
"1950",34,-0.216356084914967,0.00326438088383735,182,"pct_difficulty_breathing","ID"
"1951",51,0.383157267656396,3.48481817383398e-07,165,"pct_fatigue","ID"
"1952",7,-0.303011566150547,1.11107814880571e-05,202,"pct_stuffy_runny_nose","ID"
"1953",43,0.339750870547667,4.50748322350967e-06,173,"pct_aches_muscle_pain","ID"
"1954",52,0.172140477420156,0.0270424015955728,164,"pct_sore_throat","ID"
"1955",54,-0.308329291445814,6.22305318717223e-05,162,"pct_chest_pain","ID"
"1956",54,-0.393388023686497,2.04954641553662e-07,162,"pct_nausea","ID"
"1957",52,0.568267701450005,1.7060935559756e-15,164,"pct_anosmia_ageusia","ID"
"1958",19,-0.349088256700943,4.64364068545988e-07,197,"pct_eye_pain","ID"
"1959",24,-0.313162953060648,9.74579678113373e-06,192,"pct_headache","ID"
"1960",7,0.575398972649886,2.72557149097503e-19,202,"pct_cmnty_sick","ID"
"1961",7,0.820717246364554,9.32330930033342e-51,202,"pct_ever_tested","ID"
"1962",17,-0.557029960986058,1.07384229733819e-17,199,"pct_tested_recently","ID"
"1963",43,0.617142556998069,1.20986154648697e-19,173,"pct_worked_outside_home","ID"
"1964",57,-0.213886476460842,0.0066123424360143,159,"pct_grocery_outside_home","ID"
"1965",46,0.726485236441584,2.44918435546425e-29,170,"pct_ate_outside_home","ID"
"1966",54,0.614275611724192,2.7714536816637e-18,162,"pct_spent_time_with_non_hh","ID"
"1967",40,0.788881894172873,7.55418423752339e-39,176,"pct_attended_public_event","ID"
"1968",15,0.758836725394272,4.19598509673198e-39,201,"pct_used_public_transit","ID"
"1969",51,0.471519327485945,1.43494429929484e-10,165,"pct_direct_contact_with_non_hh","ID"
"1970",29,0.345956105398505,1.15690303172192e-06,187,"pct_wear_mask_all_time","ID"
"1971",8,-0.248817228962303,0.000344027017846395,202,"pct_wear_mask_most_time","ID"
"1972",9,-0.498403745626543,3.82186513615157e-14,202,"pct_wear_mask_half_time","ID"
"1973",13,-0.30905704228832,7.23957189349884e-06,202,"pct_wear_mask_some_time","ID"
"1974",12,-0.535663530052396,1.79968399384975e-16,202,"pct_wear_mask_none_time","ID"
"1975",25,-0.7500222565458,5.95583744542528e-36,191,"pct_no_public","ID"
"1976",54,-0.157152572682528,0.0451327627819633,162,"pct_feel_nervous_all_time","ID"
"1977",51,-0.224450729271379,0.00364703268590898,165,"pct_feel_nervous_most_time","ID"
"1978",37,-0.515263268569943,1.35244740926283e-13,179,"pct_feel_nervous_some_time","ID"
"1979",54,0.398844064018764,1.33918169061174e-07,162,"pct_feel_nervous_none_time","ID"
"1980",37,-0.225803597056951,0.00230500097940423,179,"pct_feel_depressed_most_time","ID"
"1981",48,-0.409087236441577,3.34705130482822e-08,168,"pct_feel_depressed_some_time","ID"
"1982",48,0.29087248328433,0.00012476558482148,168,"pct_feel_depressed_none_time","ID"
"1983",15,0.165618193337672,0.0184948152163896,201,"pct_worried_ill_covid19_very","ID"
"1984",8,-0.674715523773626,2.55092637363999e-28,202,"pct_worried_ill_covid19_somewhat","ID"
"1985",7,-0.288447937442197,3.00055132128503e-05,202,"pct_worried_ill_covid19_notTooWorried","ID"
"1986",23,-0.429502068775522,4.12568946035357e-10,193,"pct_worried_ill_covid19_notWorried","ID"
"1987",60,-0.452050951803026,2.79681626304081e-09,156,"pct_enough_toEat_very_worried","ID"
"1988",55,-0.700671589981035,3.10757342218788e-25,161,"pct_enough_toEat_somewhat_worried","ID"
"1989",59,0.238249845083153,0.00257397601400824,157,"pct_enough_toEat_notToo_worried","ID"
"1990",33,0.484835321440239,3.07723079498413e-12,183,"pct_enough_toEat_not_worried","ID"
"1991",57,0.319763167294707,8.34371795537542e-05,145,"pct_chills","ID"
"1992",7,0.410089072057177,5.87965040443568e-07,137,"pct_finances_very_worried","ID"
"1993",32,-0.180677050116665,0.0482925005024977,119,"pct_finances_somewhat_worried","ID"
"1994",17,-0.312576913971205,0.000223400202758392,134,"pct_finances_notToo_worried","ID"
"1995",47,0.302787642232178,0.00169205809434305,104,"pct_finances_not_worried","ID"
"1996",32,0.255060411786199,0.000458642313002552,184,"pct_fever","IE"
"1997",20,0.564088480439596,6.05665604443693e-18,196,"pct_cough","IE"
"1998",19,0.284302206636423,4.92326940295551e-05,197,"pct_difficulty_breathing","IE"
"1999",7,0.313548477364801,5.52451604347762e-06,201,"pct_fatigue","IE"
"2000",16,0.569683382171194,1.08934340514121e-18,200,"pct_stuffy_runny_nose","IE"
"2001",9,0.392758111910904,7.40310849490558e-09,201,"pct_aches_muscle_pain","IE"
"2002",47,0.519426386661641,3.93893624560888e-13,169,"pct_sore_throat","IE"
"2003",11,0.494093894261371,7.86017714241662e-14,201,"pct_chest_pain","IE"
"2004",7,0.302902557384018,1.17747868452203e-05,201,"pct_nausea","IE"
"2005",11,0.435263960415833,9.57409712262913e-11,201,"pct_anosmia_ageusia","IE"
"2006",7,0.468472058013782,2.05134236539686e-12,201,"pct_eye_pain","IE"
"2007",7,0.539907711312682,1.11544693543936e-16,201,"pct_headache","IE"
"2008",21,0.625682986844265,1.07761201463596e-22,195,"pct_cmnty_sick","IE"
"2009",53,0.44345299114068,2.73342247626929e-09,163,"pct_ever_tested","IE"
"2010",35,0.373246905957927,2.10907600411713e-07,181,"pct_tested_recently","IE"
"2011",10,-0.454706751159181,1.0612443172609e-11,201,"pct_worked_outside_home","IE"
"2012",9,-0.64895242386986,1.56017282955355e-25,201,"pct_grocery_outside_home","IE"
"2013",9,-0.649112434584734,1.50481154762642e-25,201,"pct_ate_outside_home","IE"
"2014",9,-0.672551444128009,5.92717008176518e-28,201,"pct_spent_time_with_non_hh","IE"
"2015",8,-0.693534004561598,2.661618758453e-30,201,"pct_attended_public_event","IE"
"2016",7,-0.608750757782308,7.19600256195631e-22,201,"pct_used_public_transit","IE"
"2017",9,-0.678992512021171,1.18285358555928e-28,201,"pct_direct_contact_with_non_hh","IE"
"2018",58,0.441159783794862,5.87530239107941e-09,158,"pct_wear_mask_all_time","IE"
"2019",7,-0.615889000212542,1.75693796232861e-22,201,"pct_wear_mask_most_time","IE"
"2020",26,-0.570634037557584,6.81530444525587e-18,190,"pct_wear_mask_half_time","IE"
"2021",47,-0.622222473143727,1.34229293900296e-19,169,"pct_wear_mask_some_time","IE"
"2022",58,-0.448878809575964,2.95023194941706e-09,158,"pct_wear_mask_none_time","IE"
"2023",7,0.445109945548757,3.19808690443819e-11,201,"pct_no_public","IE"
"2024",12,0.235224184178734,0.000752158499605598,201,"pct_feel_nervous_all_time","IE"
"2025",13,0.37801425860643,2.91557959052557e-08,201,"pct_feel_nervous_most_time","IE"
"2026",22,0.471932043598965,3.29609545772868e-12,194,"pct_feel_nervous_some_time","IE"
"2027",16,0.49727259790606,5.94364416119879e-14,200,"pct_feel_nervous_little_time","IE"
"2028",12,-0.540487019511214,1.02003721779506e-16,201,"pct_feel_nervous_none_time","IE"
"2029",11,0.336371857171549,9.85817757001136e-07,201,"pct_feel_depressed_all_time","IE"
"2030",9,0.464235412995039,3.42870664464963e-12,201,"pct_feel_depressed_most_time","IE"
"2031",9,0.515802742170614,3.97335113707083e-15,201,"pct_feel_depressed_some_time","IE"
"2032",12,0.540188838919432,1.0681035167833e-16,201,"pct_feel_depressed_little_time","IE"
"2033",8,-0.585709436219201,5.39560716685269e-20,201,"pct_feel_depressed_none_time","IE"
"2034",35,0.472510186205145,1.64384963059586e-11,181,"pct_worried_ill_covid19_very","IE"
"2035",58,0.355347363936459,4.30018316556584e-06,158,"pct_worried_ill_covid19_somewhat","IE"
"2036",35,-0.452096900533714,1.48788210682412e-10,181,"pct_worried_ill_covid19_notTooWorried","IE"
"2037",32,-0.435059932068739,6.07942015208621e-10,184,"pct_worried_ill_covid19_notWorried","IE"
"2038",51,0.242014382999536,0.00168136757527304,165,"pct_enough_toEat_very_worried","IE"
"2039",23,0.305849941088765,1.44540221522357e-05,193,"pct_enough_toEat_somewhat_worried","IE"
"2040",22,0.416149055674358,1.44361528790571e-09,194,"pct_enough_toEat_notToo_worried","IE"
"2041",19,-0.381268574504683,2.99525691087785e-08,197,"pct_enough_toEat_not_worried","IE"
"2042",19,0.522778360297578,2.69398296398735e-14,183,"pct_chills","IE"
"2043",18,0.342533404784159,5.09522310343334e-05,133,"pct_finances_very_worried","IE"
"2044",48,-0.282544691057412,0.00366041158774313,103,"pct_finances_somewhat_worried","IE"
"2045",53,-0.2467523203566,0.0138098167047875,98,"pct_finances_notToo_worried","IE"
"2046",30,-0.260830282136918,0.00371131308160332,121,"pct_finances_not_worried","IE"
"2047",21,0.350372277354749,4.79503170388798e-07,195,"pct_fever","IL"
"2048",58,-0.388436866964815,4.20441302760678e-07,158,"pct_cough","IL"
"2049",10,-0.348700549778508,3.66186922295185e-07,201,"pct_fatigue","IL"
"2050",50,-0.632787554599024,4.56934764998441e-20,166,"pct_stuffy_runny_nose","IL"
"2051",47,-0.24959301668712,0.00102930307121465,169,"pct_aches_muscle_pain","IL"
"2052",38,0.240338637398524,0.00119271132639762,178,"pct_sore_throat","IL"
"2053",59,-0.225068901175107,0.00446657197038331,157,"pct_chest_pain","IL"
"2054",10,0.344166785967207,5.29684244482812e-07,201,"pct_anosmia_ageusia","IL"
"2055",30,-0.296769977192963,3.71768370795289e-05,186,"pct_eye_pain","IL"
"2056",56,-0.374774251884372,1.13297704848901e-06,160,"pct_headache","IL"
"2057",12,0.850175084039828,1.25962189496535e-57,201,"pct_cmnty_sick","IL"
"2058",7,0.737550314345674,6.02075516014799e-36,201,"pct_ever_tested","IL"
"2059",32,0.281036116368776,0.000106630944549115,184,"pct_tested_recently","IL"
"2060",8,-0.473933915249545,1.04680136723523e-12,201,"pct_worked_outside_home","IL"
"2061",8,-0.281898795832551,4.81546608730257e-05,201,"pct_grocery_outside_home","IL"
"2062",51,0.595400083636307,2.66580632031073e-17,165,"pct_ate_outside_home","IL"
"2063",7,-0.53062796699536,4.56513042051208e-16,201,"pct_spent_time_with_non_hh","IL"
"2064",7,-0.457719986864272,7.45221303123589e-12,201,"pct_attended_public_event","IL"
"2065",56,0.410376080722591,6.42372181493883e-08,160,"pct_used_public_transit","IL"
"2066",7,-0.526347082641778,8.62025326315171e-16,201,"pct_direct_contact_with_non_hh","IL"
"2067",7,0.770533562186292,5.55859834747413e-41,201,"pct_wear_mask_all_time","IL"
"2068",7,-0.723985636370515,4.32269178174615e-34,201,"pct_wear_mask_most_time","IL"
"2069",7,-0.750460025349143,8.00083016033546e-38,201,"pct_wear_mask_half_time","IL"
"2070",7,-0.654565859044156,4.33548797388332e-26,201,"pct_wear_mask_some_time","IL"
"2071",15,-0.644348554577791,4.37148866617278e-25,201,"pct_wear_mask_none_time","IL"
"2072",59,-0.524710416022219,1.47626532326514e-12,157,"pct_no_public","IL"
"2073",44,-0.160937077141001,0.0344078613288917,172,"pct_feel_nervous_all_time","IL"
"2074",58,-0.259544762950448,0.000954130391289752,158,"pct_feel_nervous_most_time","IL"
"2075",9,0.254268741967798,0.000260600613937623,201,"pct_feel_nervous_some_time","IL"
"2076",34,0.416700670692251,4.42462599444339e-09,182,"pct_feel_nervous_little_time","IL"
"2077",13,-0.471212545687601,1.4658428221956e-12,201,"pct_feel_nervous_none_time","IL"
"2078",44,-0.277972125362018,0.000213153846639652,172,"pct_feel_depressed_all_time","IL"
"2079",51,-0.38555504291519,2.90163560217175e-07,165,"pct_feel_depressed_most_time","IL"
"2080",9,0.407337442841041,1.78356747735089e-09,201,"pct_feel_depressed_some_time","IL"
"2081",8,0.467769670937765,2.23479023795538e-12,201,"pct_feel_depressed_little_time","IL"
"2082",7,-0.493776221374273,8.19838311702415e-14,201,"pct_feel_depressed_none_time","IL"
"2083",9,0.75600695105696,1.15113880999953e-38,201,"pct_worried_ill_covid19_very","IL"
"2084",45,0.194611625637539,0.0105214433679296,171,"pct_worried_ill_covid19_somewhat","IL"
"2085",7,-0.701107978150131,3.36915743321662e-31,201,"pct_worried_ill_covid19_notTooWorried","IL"
"2086",8,-0.747007910393483,2.60646362645603e-37,201,"pct_worried_ill_covid19_notWorried","IL"
"2087",9,0.339747149538322,7.54884908131077e-07,201,"pct_enough_toEat_very_worried","IL"
"2088",26,0.365295743844488,2.03574095999393e-07,190,"pct_enough_toEat_somewhat_worried","IL"
"2089",19,0.439889574182883,8.91834440671871e-11,197,"pct_enough_toEat_notToo_worried","IL"
"2090",15,-0.531704677943524,3.88510226569522e-16,201,"pct_enough_toEat_not_worried","IL"
"2091",58,-0.302683410057142,0.000215230541954902,144,"pct_chills","IL"
"2092",49,-0.491332221104634,1.36578921835571e-07,102,"pct_finances_very_worried","IL"
"2093",53,-0.389288342847056,6.82042945469727e-05,98,"pct_finances_somewhat_worried","IL"
"2094",52,0.268706432230772,0.00686780302432335,99,"pct_finances_notToo_worried","IL"
"2095",49,0.380560084062251,7.32701911302062e-05,102,"pct_finances_not_worried","IL"
"2096",7,0.663799361167128,3.70585465180591e-27,202,"pct_fever","IN"
"2097",7,0.576707400276597,2.16784141745869e-19,202,"pct_cough","IN"
"2098",8,0.582776591027688,7.39531801267667e-20,202,"pct_difficulty_breathing","IN"
"2099",9,0.660237781985916,8.66135166530014e-27,202,"pct_fatigue","IN"
"2100",8,0.576389895134775,2.29190264659965e-19,202,"pct_stuffy_runny_nose","IN"
"2101",9,0.70252974350454,1.61088045758401e-31,202,"pct_aches_muscle_pain","IN"
"2102",8,0.610797762337173,3.80735064925812e-22,202,"pct_sore_throat","IN"
"2103",7,0.614938326363259,1.67103930835192e-22,202,"pct_chest_pain","IN"
"2104",9,0.619469255989652,6.6917266486665e-23,202,"pct_nausea","IN"
"2105",7,0.69154870144129,3.26228352353154e-30,202,"pct_anosmia_ageusia","IN"
"2106",9,0.458495171903162,6.02912648661753e-12,202,"pct_eye_pain","IN"
"2107",9,0.745563694200029,2.82396719780646e-37,202,"pct_headache","IN"
"2108",7,0.7959323320121,1.08679044129615e-45,202,"pct_cmnty_sick","IN"
"2109",7,0.636284150654439,1.9609464776216e-24,202,"pct_ever_tested","IN"
"2110",7,-0.384135232644439,1.53266595982228e-08,202,"pct_tested_recently","IN"
"2111",7,0.569212236321902,7.93686774791177e-19,202,"pct_worked_outside_home","IN"
"2112",7,0.446082792966632,2.55729796974079e-11,202,"pct_grocery_outside_home","IN"
"2113",7,0.586190214048672,3.99896796152661e-20,202,"pct_ate_outside_home","IN"
"2114",7,0.555100771702155,8.37105582903649e-18,202,"pct_spent_time_with_non_hh","IN"
"2115",7,0.57857607283384,1.5604540904524e-19,202,"pct_attended_public_event","IN"
"2116",7,0.587154525488332,3.35699496136989e-20,202,"pct_used_public_transit","IN"
"2117",7,0.553061077378196,1.16597958705125e-17,202,"pct_direct_contact_with_non_hh","IN"
"2118",56,0.512230698907924,3.77134474865434e-12,160,"pct_wear_mask_all_time","IN"
"2119",25,0.60385365008133,1.83713501368493e-20,191,"pct_wear_mask_most_time","IN"
"2120",60,-0.258185394388215,0.00109566263628089,156,"pct_wear_mask_half_time","IN"
"2121",7,0.358355610867125,1.52387926603635e-07,202,"pct_wear_mask_some_time","IN"
"2122",58,-0.699243832262896,1.17699362162382e-24,158,"pct_wear_mask_none_time","IN"
"2123",7,-0.569226112539661,7.9180617586988e-19,202,"pct_no_public","IN"
"2124",12,0.374409168988211,3.73283613766463e-08,202,"pct_feel_nervous_all_time","IN"
"2125",8,0.488356881083407,1.45458662453357e-13,202,"pct_feel_nervous_most_time","IN"
"2126",52,0.558107212269464,6.80513350668704e-15,164,"pct_feel_nervous_some_time","IN"
"2127",59,0.459319541900671,1.27623569876129e-09,157,"pct_feel_nervous_little_time","IN"
"2128",51,-0.607012968879717,4.35397596198381e-18,165,"pct_feel_nervous_none_time","IN"
"2129",8,0.499022651855674,3.51473780370776e-14,202,"pct_feel_depressed_all_time","IN"
"2130",9,0.467248519082314,2.10015420997694e-12,202,"pct_feel_depressed_most_time","IN"
"2131",59,0.366846639950302,2.12744351215098e-06,157,"pct_feel_depressed_some_time","IN"
"2132",7,-0.464315340442679,3.00038480814481e-12,202,"pct_feel_depressed_little_time","IN"
"2133",59,-0.429041616547934,1.85948438585964e-08,157,"pct_feel_depressed_none_time","IN"
"2134",16,0.674011525319352,5.60184409576235e-28,200,"pct_worried_ill_covid19_very","IN"
"2135",55,0.645910736755783,1.68610033626829e-20,161,"pct_worried_ill_covid19_somewhat","IN"
"2136",7,-0.387409904595062,1.12828760903204e-08,202,"pct_worried_ill_covid19_notTooWorried","IN"
"2137",9,-0.69398072057872,1.6952544167331e-30,202,"pct_worried_ill_covid19_notWorried","IN"
"2138",7,-0.313039789256544,5.43118882750048e-06,202,"pct_enough_toEat_very_worried","IN"
"2139",7,-0.58412675304526,5.80394870148929e-20,202,"pct_enough_toEat_somewhat_worried","IN"
"2140",7,-0.570071091961936,6.85158078609665e-19,202,"pct_enough_toEat_notToo_worried","IN"
"2141",7,0.38776564880516,1.09113978953124e-08,202,"pct_enough_toEat_not_worried","IN"
"2142",7,0.468797688612653,1.02186683858005e-11,188,"pct_chills","IN"
"2143",59,0.818498554560252,1.2645043895314e-23,92,"pct_finances_very_worried","IN"
"2144",58,0.637069389119167,5.09479873299787e-12,93,"pct_finances_somewhat_worried","IN"
"2145",33,-0.452693259333562,2.35298113230793e-07,118,"pct_finances_notToo_worried","IN"
"2146",58,-0.816274776846678,1.19911420849778e-23,93,"pct_finances_not_worried","IN"
"2147",58,-0.813025459186987,1.02668072345719e-38,158,"pct_fever","IQ"
"2148",59,-0.826964772936483,7.50550340290758e-41,157,"pct_cough","IQ"
"2149",59,-0.722410252841335,8.86209582862232e-27,157,"pct_difficulty_breathing","IQ"
"2150",60,-0.790664194638576,7.59289761818966e-35,156,"pct_fatigue","IQ"
"2151",55,-0.764848816848322,2.28096310452923e-32,161,"pct_stuffy_runny_nose","IQ"
"2152",56,-0.789982471451403,1.32472145972681e-35,160,"pct_aches_muscle_pain","IQ"
"2153",58,-0.806556251697279,1.12874142561618e-37,158,"pct_sore_throat","IQ"
"2154",59,-0.769167878481338,3.80080679787064e-32,157,"pct_chest_pain","IQ"
"2155",58,-0.78887551463503,5.11055049623553e-35,158,"pct_nausea","IQ"
"2156",58,-0.812305359840929,1.34684354192566e-38,158,"pct_anosmia_ageusia","IQ"
"2157",57,-0.679783068038773,4.91531145679347e-23,159,"pct_eye_pain","IQ"
"2158",56,-0.786014420424389,4.94194299458442e-35,160,"pct_headache","IQ"
"2159",59,-0.83932709769104,3.85949324893915e-43,157,"pct_cmnty_sick","IQ"
"2160",57,-0.699578311645464,7.79874797509709e-25,159,"pct_ever_tested","IQ"
"2161",10,0.442441750672958,4.82839686247552e-11,200,"pct_tested_recently","IQ"
"2162",47,-0.580159954999931,1.12234182352865e-16,169,"pct_worked_outside_home","IQ"
"2163",59,-0.375019222832775,1.2046987689544e-06,157,"pct_grocery_outside_home","IQ"
"2164",59,-0.744528775958286,3.58250850032587e-29,157,"pct_ate_outside_home","IQ"
"2165",58,-0.487256282152152,7.35581446480165e-11,158,"pct_spent_time_with_non_hh","IQ"
"2166",58,-0.496175425468911,2.91555065927134e-11,158,"pct_attended_public_event","IQ"
"2167",57,-0.675267949526215,1.20896203693774e-22,159,"pct_used_public_transit","IQ"
"2168",11,-0.587591609662996,3.84103981275468e-20,201,"pct_direct_contact_with_non_hh","IQ"
"2169",8,0.794679366579725,3.100210004743e-45,201,"pct_wear_mask_all_time","IQ"
"2170",58,-0.627917551956486,8.12110588458809e-19,158,"pct_wear_mask_most_time","IQ"
